rollout/exploration_rate,time/fps,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/n_updates,train/learning_rate
0.774888,162,14308,118480,728,1.66,227.83,0.07895426452159882,4279,5e-05
0.7748499999999999,162,14312,118500,728,1.66,227.83,0.09205710887908936,4281,5e-05
0.7748120000000001,162,14316,118520,728,1.69,229.14,0.10354406386613846,4282,5e-05
0.7747436000000001,162,14320,118556,729,1.69,229.14,0.05186910182237625,4284,5e-05
0.7746599999999999,162,14324,118600,729,1.72,230.26,0.07414992153644562,4287,5e-05
0.7745916,162,14328,118636,729,1.71,230.17,0.08365145325660706,4289,5e-05
0.7745156,162,14332,118676,730,1.71,230.14,0.08017639070749283,4292,5e-05
0.7744472,162,14336,118712,730,1.71,230.14,0.048726290464401245,4294,5e-05
0.7743332,162,14340,118772,730,1.71,230.42,0.09457217901945114,4298,5e-05
0.7742952,162,14344,118792,731,1.74,231.25,0.12643030285835266,4299,5e-05
0.7742572,162,14348,118812,731,1.74,231.6,0.05398372560739517,4300,5e-05
0.7742039999999999,162,14352,118840,731,1.74,231.6,0.04916578531265259,4302,5e-05
0.7741660000000001,162,14356,118860,731,1.74,231.6,0.05048156529664993,4303,5e-05
0.7740672,162,14360,118912,731,1.73,231.07,0.05215753614902496,4306,5e-05
0.7739987999999999,162,14364,118948,732,1.73,231.32,0.1609077751636505,4309,5e-05
0.7739608000000001,162,14368,118968,732,1.73,231.42,0.11705368012189865,4310,5e-05
0.7739228,162,14372,118988,732,1.7,229.69,0.08396276086568832,4311,5e-05
0.773862,162,14376,119020,732,1.7,229.69,0.1001930832862854,4313,5e-05
0.773824,162,14380,119040,733,1.73,231.15,0.05407725274562836,4314,5e-05
0.7737783999999999,162,14384,119064,733,1.71,230.3,0.12835562229156494,4316,5e-05
0.7737024,162,14388,119104,733,1.69,229.43,0.1016940325498581,4318,5e-05
0.7736567999999999,162,14392,119128,733,1.69,229.58,0.0912679135799408,4320,5e-05
0.7736187999999999,162,14396,119148,734,1.69,229.58,0.07088206708431244,4321,5e-05
0.7735504000000001,162,14400,119184,734,1.68,229.26,0.07651360332965851,4323,5e-05
0.7734668,162,14404,119228,734,1.67,229.34,0.08956927061080933,4326,5e-05
0.7733679999999999,162,14408,119280,735,1.67,229.45,0.08782631158828735,4329,5e-05
0.7732920000000001,162,14412,119320,735,1.67,229.45,0.060528840869665146,4332,5e-05
0.7731931999999999,162,14416,119372,735,1.67,229.45,0.144150972366333,4335,5e-05
0.7731475999999999,162,14420,119396,736,1.7,230.38,0.1251196265220642,4337,5e-05
0.7730944000000001,162,14424,119424,736,1.71,230.88,0.06293673813343048,4338,5e-05
0.7730412,162,14428,119452,736,1.71,230.88,0.10674432665109634,4340,5e-05
0.7729956,162,14432,119476,736,1.71,230.88,0.0693088173866272,4342,5e-05
0.7728360000000001,162,14436,119560,737,1.75,233.05,0.14923349022865295,4347,5e-05
0.7727447999999999,162,14440,119608,737,1.77,234.29,0.07865732908248901,4350,5e-05
0.7727068000000001,162,14444,119628,737,1.78,234.89,0.07460743188858032,4351,5e-05
0.7726308,162,14448,119668,738,1.78,234.89,0.11955639719963074,4354,5e-05
0.7725624,162,14452,119704,738,1.8,235.67,0.12086457014083862,4356,5e-05
0.7724484,162,14456,119764,738,1.8,235.67,0.08148126304149628,4360,5e-05
0.7723952000000001,162,14460,119792,739,1.83,236.94,0.068514883518219,4361,5e-05
0.7723040000000001,162,14464,119840,739,1.83,236.94,0.12368904054164886,4364,5e-05
0.7722432,162,14468,119872,739,1.87,238.36,0.10492134094238281,4366,5e-05
0.7721976,162,14472,119896,740,1.87,238.36,0.11379625648260117,4368,5e-05
0.7721292,162,14476,119932,740,1.87,238.36,0.055036041885614395,4370,5e-05
0.7720532000000001,161,14480,119972,740,1.86,237.9,0.07010726630687714,4373,5e-05
0.7720076,161,14484,119996,740,1.85,237.77,0.06303844600915909,4374,5e-05
0.7719544,161,14488,120024,741,1.85,237.77,0.12324002385139465,4376,5e-05
0.7718936000000001,161,14492,120056,741,1.83,237.34,0.08130230009555817,4378,5e-05
0.7718556000000001,161,14496,120076,741,1.83,237.34,0.10582712292671204,4379,5e-05
0.7717644,161,14500,120124,741,1.86,238.67,0.13276886940002441,4382,5e-05
0.7717111999999999,161,14504,120152,742,1.85,238.22,0.06901782751083374,4384,5e-05
0.7716504000000001,161,14508,120184,742,1.86,238.68,0.09634649753570557,4386,5e-05
0.771544,161,14512,120240,742,1.85,238.33,0.09147679060697556,4389,5e-05
0.7715059999999999,161,14516,120260,743,1.85,238.33,0.15403208136558533,4391,5e-05
0.7714603999999999,161,14520,120284,743,1.85,238.59,0.042497631162405014,4392,5e-05
0.7714072000000001,161,14524,120312,743,1.86,239.02,0.07150579243898392,4394,5e-05
0.7713692000000001,161,14528,120332,743,1.86,239.02,0.044307004660367966,4395,5e-05
0.7713083999999999,161,14532,120364,744,1.86,238.9,0.10933170467615128,4397,5e-05
0.7712476000000001,161,14536,120396,744,1.85,238.64,0.08178555220365524,4399,5e-05
0.7711944000000001,161,14540,120424,744,1.85,238.91,0.05408190190792084,4401,5e-05
0.771126,161,14544,120460,744,1.85,238.91,0.14438806474208832,4403,5e-05
0.7710651999999999,161,14548,120492,745,1.85,238.91,0.09536978602409363,4405,5e-05
0.7709512000000001,161,14552,120552,745,1.83,238.17,0.08797414600849152,4409,5e-05
